Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_36_974.jpg;0;0;0;2.155089;106.2909;90.95211;359.7168;36.23494;359.5934
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_37_041.jpg;0;0;0;2.14522;106.3951;91.02863;359.7466;36.23537;359.5927
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_37_108.jpg;0;0;0;2.138022;106.5332;91.13003;359.7697;36.23534;359.6032
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_37_175.jpg;2.009883;0;0;2.130817;106.6358;91.20638;359.782;36.33997;359.644
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_37_239.jpg;5.994959;0;0;2.120086;106.7364;91.28432;359.7801;36.79136;359.7445
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_37_309.jpg;1.996965;0;0;2.112195;106.8692;91.3884;359.7651;37.38441;359.8918
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_37_377.jpg;0;0;0;2.105445;106.969;91.46504;359.7479;37.48214;359.9638
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_37_430.jpg;2.12471;0;0;2.096012;107.0684;91.54153;359.7256;37.54081;0.03508632
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_37_496.jpg;5.272193;0;0;2.090514;107.1655;91.61983;359.6971;37.97206;0.1624986
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_37_541.jpg;7.275467;0;0;2.084352;107.2292;91.67316;359.6948;38.4743;0.2589031
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_37_608.jpg;2.607994;0;0;2.072428;107.3566;91.77952;359.7102;39.20041;0.4023036
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_37_674.jpg;0;0;0;2.065533;107.4525;91.85812;359.7248;39.34384;0.4528786
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_37_741.jpg;0;0;0;2.056029;107.5482;91.93628;359.7379;39.36287;0.4796098
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_37_810.jpg;3.9504;0;0;2.048501;107.6737;92.04201;359.7598;39.71012;0.5412179
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_37_876.jpg;8.016829;0;0;2.039599;107.7648;92.1238;359.781;40.45388;0.6423485
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_37_942.jpg;8.052363;0;0;2.025009;107.8533;92.20776;359.8138;41.52384;0.7762526
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_38_007.jpg;4.033799;0;0;2.018769;107.9707;92.31933;359.8572;42.49961;0.8950652
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_38_075.jpg;0;0;0;2.012528;108.0594;92.40163;359.882;42.74237;0.9115523
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_38_142.jpg;1.938;0;0;2.00339;108.1478;92.48339;359.8964;42.81438;0.8994043
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_38_208.jpg;6.061978;0;0;1.995527;108.2621;92.59492;359.9163;43.45469;0.9360394
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_38_274.jpg;2.186337;0;0;1.987599;108.347;92.67855;359.928;43.89648;0.9384443
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_38_341.jpg;0;0;0;1.978873;108.4324;92.76097;359.9256;44.00836;0.8930153
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_38_408.jpg;0;0;0;1.972264;108.5457;92.87018;359.908;44.02524;0.8034991
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_38_476.jpg;2.026563;0;0;1.965683;108.6297;92.95222;359.8878;44.12819;0.7383888
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_38_540.jpg;6.094623;0;0;1.956108;108.7116;93.03566;359.8676;44.56897;0.7141284
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_38_607.jpg;2.090936;0;0;1.948802;108.8196;93.14708;359.8412;45.14529;0.6698931
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_38_674.jpg;0;0;0;1.942313;108.9012;93.22945;359.8139;45.24324;0.5949497
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_38_740.jpg;0;0;0;1.933598;108.9825;93.31139;359.781;45.25661;0.5117559
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_38_808.jpg;0;0;0;1.927095;109.0903;93.42023;359.7324;45.25895;0.3971544
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_38_876.jpg;0;0;0;1.920551;109.1709;93.50155;359.7;45.25751;0.3052964
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_38_943.jpg;0;0;0;1.911804;109.2512;93.58264;359.667;45.25753;0.217056
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_38_998.jpg;0;0;0;1.905292;109.3312;93.66349;359.6345;45.25768;0.1325411
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_39_064.jpg;0;0;0;1.898782;109.411;93.74408;359.6035;45.2578;0.0530671
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_39_109.jpg;-2.077317;0;0;1.896612;109.4913;93.82353;359.574;45.08316;359.9511
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_39_174.jpg;-2.557926;0;0;1.886516;109.5724;93.90213;359.5647;44.74349;359.8486
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_39_242.jpg;0;0;0;1.877385;109.6527;93.98129;359.5714;44.61674;359.7908
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_39_308.jpg;-4.046531;0;0;1.870349;109.7609;94.085;359.5947;44.25152;359.6925
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_39_375.jpg;-8.010192;0;0;1.861754;109.8441;94.15991;359.6254;43.54075;359.5689
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_39_442.jpg;-11.96929;0;0;1.847783;109.9295;94.23166;359.666;42.44421;359.3974
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_39_508.jpg;-15;0;0;1.833936;110.0469;94.32143;359.7488;40.40809;359.1042
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_39_573.jpg;-15;0;0;1.82404;110.1368;94.38684;359.8793;38.8695;358.9369
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_39_639.jpg;-11.07295;0;0;1.810387;110.228;94.45071;0.05927341;37.42962;358.8372
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_39_707.jpg;-7.082162;0;0;1.806476;110.3452;94.53345;0.02937574;36.05124;358.9543
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_39_773.jpg;-3.117127;0;0;1.803752;110.4329;94.59385;359.95;35.50044;359.0746
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_39_841.jpg;0;0;0;1.796071;110.5199;94.65493;359.8725;35.31592;359.2294
/home/ohnozzy/RoboND-Rover-Project/IMG/robocam_2018_09_09_16_53_39_908.jpg;-1.936512;0;0;1.789853;110.6356;94.73589;359.7677;35.19322;359.4338
